./vectorized, 256, 16, 7.082939, 4.737, 111193.601562
./vectorized, 256, 16, 7.513046, 4.466, 111193.601562
./vectorized, 256, 16, 5.809069, 5.776, 111193.601562
./vectorized, 256, 16, 7.586956, 4.423, 111193.601562
./vectorized, 256, 16, 7.292986, 4.601, 111193.601562
./vectorized, 256, 32, 12.245893, 2.740, 111193.601562
./vectorized, 256, 32, 15.123844, 2.219, 111193.601562
./vectorized, 256, 32, 10.119915, 3.316, 111193.601562
./vectorized, 256, 32, 15.384912, 2.181, 111193.601562
./vectorized, 256, 32, 9.501934, 3.531, 111193.601562
./vectorized, 512, 1, 243.308067, 1.103, 892165.187500
./vectorized, 512, 1, 243.427992, 1.103, 892165.187500
./vectorized, 512, 1, 244.410992, 1.098, 892165.187500
./vectorized, 512, 1, 243.228912, 1.104, 892165.187500
./vectorized, 512, 1, 244.369984, 1.098, 892165.187500
./vectorized, 512, 2, 122.114897, 2.198, 892165.187500
./vectorized, 512, 2, 141.151905, 1.902, 892165.187500
./vectorized, 512, 2, 135.962009, 1.974, 892165.187500
./vectorized, 512, 2, 137.228012, 1.956, 892165.187500
./vectorized, 512, 2, 136.772156, 1.963, 892165.187500
./vectorized, 512, 4, 69.804907, 3.846, 892165.187500
./vectorized, 512, 4, 61.361074, 4.375, 892165.187500
./vectorized, 512, 4, 71.606874, 3.749, 892165.187500
./vectorized, 512, 4, 70.714951, 3.796, 892165.187500
./vectorized, 512, 4, 70.970058, 3.782, 892165.187500
./vectorized, 512, 8, 36.855936, 7.283, 892165.187500
./vectorized, 512, 8, 34.959078, 7.679, 892165.187500
./vectorized, 512, 8, 35.144091, 7.638, 892165.187500
./vectorized, 512, 8, 35.166025, 7.633, 892165.187500
./vectorized, 512, 8, 35.212040, 7.623, 892165.187500
./vectorized, 512, 16, 19.379854, 13.851, 892165.187500
./vectorized, 512, 16, 25.375843, 10.578, 892165.187500
./vectorized, 512, 16, 21.426201, 12.528, 892165.187500
./vectorized, 512, 16, 19.973040, 13.440, 892165.187500
./vectorized, 512, 16, 21.971941, 12.217, 892165.187500
./vectorized, 512, 32, 20.921946, 12.830, 892165.187500
./vectorized, 512, 32, 25.730133, 10.433, 892165.187500
./vectorized, 512, 32, 23.707867, 11.323, 892165.187500
./vectorized, 512, 32, 22.521973, 11.919, 892165.187500
./vectorized, 512, 32, 23.859024, 11.251, 892165.187500
./vectorized, 1024, 1, 2039.290905, 1.053, 7147797.000000
./vectorized, 1024, 1, 2062.631130, 1.041, 7147797.000000
./vectorized, 1024, 1, 2137.284040, 1.005, 7147797.000000
./vectorized, 1024, 1, 2161.116838, 0.994, 7147797.000000
./vectorized, 1024, 1, 2194.306850, 0.979, 7147797.000000
./vectorized, 1024, 2, 1089.223146, 1.972, 7147797.000000
./vectorized, 1024, 2, 1117.786884, 1.921, 7147797.000000
./vectorized, 1024, 2, 1162.110090, 1.848, 7147797.000000
./vectorized, 1024, 2, 1083.962202, 1.981, 7147797.000000
./vectorized, 1024, 2, 1113.321066, 1.929, 7147797.000000
./vectorized, 1024, 4, 573.318005, 3.746, 7147797.000000
./vectorized, 1024, 4, 567.806959, 3.782, 7147797.000000
./vectorized, 1024, 4, 581.371069, 3.694, 7147797.000000
./vectorized, 1024, 4, 558.883905, 3.842, 7147797.000000
./vectorized, 1024, 4, 602.343082, 3.565, 7147797.000000
./vectorized, 1024, 8, 286.530972, 7.495, 7147797.000000
./vectorized, 1024, 8, 289.309025, 7.423, 7147797.000000
./vectorized, 1024, 8, 309.185028, 6.946, 7147797.000000
./vectorized, 1024, 8, 309.830189, 6.931, 7147797.000000
./vectorized, 1024, 8, 284.841061, 7.539, 7147797.000000
./vectorized, 1024, 16, 149.804115, 14.335, 7147797.000000
./vectorized, 1024, 16, 160.774946, 13.357, 7147797.000000
./vectorized, 1024, 16, 200.253963, 10.724, 7147797.000000
./vectorized, 1024, 16, 177.515030, 12.097, 7147797.000000
./vectorized, 1024, 16, 177.742004, 12.082, 7147797.000000
./vectorized, 1024, 32, 115.883112, 18.531, 7147797.000000
./vectorized, 1024, 32, 113.895893, 18.855, 7147797.000000
./vectorized, 1024, 32, 110.504150, 19.434, 7147797.000000
./vectorized, 1024, 32, 105.643988, 20.328, 7147797.000000
./vectorized, 1024, 32, 101.767063, 21.102, 7147797.000000
./vectorized, 2048, 1, 43006.825924, 0.399, 57224244.000000
./vectorized, 2048, 1, 42878.993034, 0.401, 57224244.000000
./vectorized, 2048, 1, 42726.904869, 0.402, 57224244.000000
./vectorized, 2048, 1, 40201.172113, 0.427, 57224244.000000
./vectorized, 2048, 1, 44184.394121, 0.389, 57224244.000000
./vectorized, 2048, 2, 19656.111956, 0.874, 57224244.000000
./vectorized, 2048, 2, 22941.526890, 0.749, 57224244.000000
./vectorized, 2048, 2, 18644.231081, 0.921, 57224244.000000
./vectorized, 2048, 2, 18031.079054, 0.953, 57224244.000000
./vectorized, 2048, 2, 19045.708895, 0.902, 57224244.000000
./vectorized, 2048, 4, 10150.339842, 1.693, 57224244.000000
./vectorized, 2048, 4, 9311.665058, 1.845, 57224244.000000
./vectorized, 2048, 4, 11244.791985, 1.528, 57224244.000000
./vectorized, 2048, 4, 10835.839033, 1.585, 57224244.000000
./vectorized, 2048, 4, 8695.669889, 1.976, 57224244.000000
./vectorized, 2048, 8, 5541.553020, 3.100, 57224244.000000
./vectorized, 2048, 8, 7169.824839, 2.396, 57224244.000000
./vectorized, 2048, 8, 7047.677994, 2.438, 57224244.000000
./vectorized, 2048, 8, 6047.938108, 2.841, 57224244.000000
./vectorized, 2048, 8, 7971.391916, 2.155, 57224244.000000
./vectorized, 2048, 16, 4030.511856, 4.262, 57224244.000000
./vectorized, 2048, 16, 3176.542997, 5.408, 57224244.000000
./vectorized, 2048, 16, 3111.875057, 5.521, 57224244.000000
./vectorized, 2048, 16, 3291.408062, 5.220, 57224244.000000
./vectorized, 2048, 16, 3399.654150, 5.053, 57224244.000000
./vectorized, 2048, 32, 2136.989117, 8.039, 57224244.000000
./vectorized, 2048, 32, 2148.653984, 7.996, 57224244.000000
./vectorized, 2048, 32, 2483.454943, 6.918, 57224244.000000
./vectorized, 2048, 32, 2139.106989, 8.031, 57224244.000000
./vectorized, 2048, 32, 2447.268963, 7.020, 57224244.000000
./multi, 2, 1, 0.016212, 0.001, 0.020000
./multi, 2, 1, 0.014067, 0.001, 0.020000
./multi, 2, 1, 0.015020, 0.001, 0.020000
./multi, 2, 1, 0.015974, 0.001, 0.020000
./multi, 2, 1, 0.015020, 0.001, 0.020000
./multi, 2, 2, 0.144005, 0.000, 0.020000
./multi, 2, 2, 0.074863, 0.000, 0.020000
./multi, 2, 2, 0.052929, 0.000, 0.020000
./multi, 2, 2, 0.060081, 0.000, 0.020000
./multi, 2, 2, 0.072002, 0.000, 0.020000
./multi, 2, 4, 0.090122, 0.000, 0.020000
./multi, 2, 4, 0.091076, 0.000, 0.020000
./multi, 2, 4, 0.129938, 0.000, 0.020000
./multi, 2, 4, 0.097990, 0.000, 0.020000
./multi, 2, 4, 0.099897, 0.000, 0.020000
./multi, 2, 8, 0.133038, 0.000, 0.020000
./multi, 2, 8, 0.378847, 0.000, 0.020000
./multi, 2, 8, 0.175953, 0.000, 0.020000
./multi, 2, 8, 0.160933, 0.000, 0.020000
./multi, 2, 8, 0.679016, 0.000, 0.020000
./multi, 2, 16, 0.439882, 0.000, 0.020000
./multi, 2, 16, 0.245810, 0.000, 0.020000
./multi, 2, 16, 0.267982, 0.000, 0.020000
./multi, 2, 16, 0.272989, 0.000, 0.020000
./multi, 2, 16, 1.441956, 0.000, 0.020000
./multi, 2, 32, 6.037951, 0.000, 0.020000
./multi, 2, 32, 4.343033, 0.000, 0.020000
./multi, 2, 32, 4.350901, 0.000, 0.020000
./multi, 2, 32, 5.476952, 0.000, 0.020000
./multi, 2, 32, 5.695105, 0.000, 0.020000
./multi, 4, 1, 0.018120, 0.007, 0.280000
./multi, 4, 1, 0.032902, 0.004, 0.280000
./multi, 4, 1, 0.019073, 0.007, 0.280000
./multi, 4, 1, 0.024080, 0.005, 0.280000
./multi, 4, 1, 0.016928, 0.008, 0.280000
./multi, 4, 2, 0.055790, 0.002, 0.280000
./multi, 4, 2, 0.107050, 0.001, 0.280000
./multi, 4, 2, 0.064850, 0.002, 0.280000
./multi, 4, 2, 0.075102, 0.002, 0.280000
./multi, 4, 2, 0.051022, 0.003, 0.280000
./multi, 4, 4, 0.102997, 0.001, 0.280000
./multi, 4, 4, 0.082970, 0.002, 0.280000
./multi, 4, 4, 0.066996, 0.002, 0.280000
./multi, 4, 4, 0.108957, 0.001, 0.280000
./multi, 4, 4, 0.151873, 0.001, 0.280000
./multi, 4, 8, 0.153065, 0.001, 0.280000
./multi, 4, 8, 0.224113, 0.001, 0.280000
./multi, 4, 8, 0.231028, 0.001, 0.280000
./multi, 4, 8, 0.164986, 0.001, 0.280000
./multi, 4, 8, 0.199795, 0.001, 0.280000
./multi, 4, 16, 0.234842, 0.001, 0.280000
./multi, 4, 16, 0.774860, 0.000, 0.280000
./multi, 4, 16, 0.432968, 0.000, 0.280000
./multi, 4, 16, 0.339031, 0.000, 0.280000
./multi, 4, 16, 0.302076, 0.000, 0.280000
./multi, 4, 32, 4.465818, 0.000, 0.280000
./multi, 4, 32, 3.643990, 0.000, 0.280000
./multi, 4, 32, 6.690025, 0.000, 0.280000
./multi, 4, 32, 5.144119, 0.000, 0.280000
./multi, 4, 32, 7.035017, 0.000, 0.280000
./multi, 8, 1, 0.037909, 0.027, 2.800000
./multi, 8, 1, 0.036001, 0.028, 2.800000
./multi, 8, 1, 0.015974, 0.064, 2.800000
./multi, 8, 1, 0.020027, 0.051, 2.800000
./multi, 8, 1, 0.015974, 0.064, 2.800000
./multi, 8, 2, 0.074863, 0.014, 2.800000
./multi, 8, 2, 0.069857, 0.015, 2.800000
./multi, 8, 2, 0.056982, 0.018, 2.800000
./multi, 8, 2, 0.084162, 0.012, 2.800000
./multi, 8, 2, 0.061989, 0.017, 2.800000
./multi, 8, 4, 0.502110, 0.002, 2.800000
./multi, 8, 4, 0.097990, 0.010, 2.800000
./multi, 8, 4, 0.075102, 0.014, 2.800000
./multi, 8, 4, 0.111103, 0.009, 2.800000
./multi, 8, 4, 0.080109, 0.013, 2.800000
./multi, 8, 8, 0.160933, 0.006, 2.800000
./multi, 8, 8, 0.155926, 0.007, 2.800000
./multi, 8, 8, 0.120163, 0.009, 2.800000
./multi, 8, 8, 0.149965, 0.007, 2.800000
./multi, 8, 8, 0.128984, 0.008, 2.800000
./multi, 8, 16, 0.349998, 0.003, 2.800000
./multi, 8, 16, 0.389814, 0.003, 2.800000
./multi, 8, 16, 0.231028, 0.004, 2.800000
./multi, 8, 16, 0.262976, 0.004, 2.800000
./multi, 8, 16, 0.361919, 0.003, 2.800000
./multi, 8, 32, 5.787134, 0.000, 2.800000
./multi, 8, 32, 5.320072, 0.000, 2.800000
./multi, 8, 32, 5.656004, 0.000, 2.800000
./multi, 8, 32, 4.405975, 0.000, 2.800000
./multi, 8, 32, 4.491806, 0.000, 2.800000
./multi, 16, 1, 0.039816, 0.206, 24.799999
./multi, 16, 1, 0.051022, 0.161, 24.799999
./multi, 16, 1, 0.047922, 0.171, 24.799999
./multi, 16, 1, 0.041008, 0.200, 24.799999
./multi, 16, 1, 0.032187, 0.255, 24.799999
./multi, 16, 2, 0.087023, 0.094, 24.799999
./multi, 16, 2, 0.072002, 0.114, 24.799999
./multi, 16, 2, 0.117064, 0.070, 24.799999
./multi, 16, 2, 0.149965, 0.055, 24.799999
./multi, 16, 2, 0.079155, 0.103, 24.799999
./multi, 16, 4, 0.092030, 0.089, 24.799999
./multi, 16, 4, 0.105858, 0.077, 24.799999
./multi, 16, 4, 0.112057, 0.073, 24.799999
./multi, 16, 4, 0.087023, 0.094, 24.799999
./multi, 16, 4, 0.089169, 0.092, 24.799999
./multi, 16, 8, 0.502825, 0.016, 24.799999
./multi, 16, 8, 0.356913, 0.023, 24.799999
./multi, 16, 8, 0.195980, 0.042, 24.799999
./multi, 16, 8, 0.170946, 0.048, 24.799999
./multi, 16, 8, 1.266003, 0.006, 24.799999
./multi, 16, 16, 0.274897, 0.030, 24.799999
./multi, 16, 16, 4.959822, 0.002, 24.799999
./multi, 16, 16, 0.277042, 0.030, 24.799999
./multi, 16, 16, 4.387856, 0.002, 24.799999
./multi, 16, 16, 4.568100, 0.002, 24.799999
./multi, 16, 32, 7.255077, 0.001, 24.799999
./multi, 16, 32, 4.693031, 0.002, 24.799999
./multi, 16, 32, 5.193949, 0.002, 24.799999
./multi, 16, 32, 4.350901, 0.002, 24.799999
./multi, 16, 32, 4.673958, 0.002, 24.799999
./multi, 32, 1, 0.161171, 0.407, 208.319992
./multi, 32, 1, 0.164032, 0.400, 208.319992
./multi, 32, 1, 0.164032, 0.400, 208.319992
./multi, 32, 1, 0.160933, 0.407, 208.319992
./multi, 32, 1, 0.164032, 0.400, 208.319992
./multi, 32, 2, 0.132799, 0.493, 208.319992
./multi, 32, 2, 0.111103, 0.590, 208.319992
./multi, 32, 2, 0.133991, 0.489, 208.319992
./multi, 32, 2, 0.133991, 0.489, 208.319992
./multi, 32, 2, 0.129938, 0.504, 208.319992
./multi, 32, 4, 0.139952, 0.468, 208.319992
./multi, 32, 4, 0.146866, 0.446, 208.319992
./multi, 32, 4, 0.141859, 0.462, 208.319992
./multi, 32, 4, 0.133991, 0.489, 208.319992
./multi, 32, 4, 0.125170, 0.524, 208.319992
./multi, 32, 8, 0.149012, 0.440, 208.319992
./multi, 32, 8, 0.162840, 0.402, 208.319992
./multi, 32, 8, 0.145912, 0.449, 208.319992
./multi, 32, 8, 0.393867, 0.166, 208.319992
./multi, 32, 8, 0.147820, 0.443, 208.319992
./multi, 32, 16, 0.365973, 0.179, 208.319992
./multi, 32, 16, 3.012180, 0.022, 208.319992
./multi, 32, 16, 0.473022, 0.139, 208.319992
./multi, 32, 16, 4.358053, 0.015, 208.319992
./multi, 32, 16, 0.240088, 0.273, 208.319992
./multi, 32, 32, 4.635096, 0.014, 208.319992
./multi, 32, 32, 3.692865, 0.018, 208.319992
./multi, 32, 32, 4.380941, 0.015, 208.319992
./multi, 32, 32, 4.434824, 0.015, 208.319992
./multi, 32, 32, 4.387140, 0.015, 208.319992
./multi, 64, 1, 1.139879, 0.460, 1706.880127
